classification_family,specification,event_id,market_id,large_action,dynamic_high_activity,actions,any_next,same_next,source_transaction_actions,any_next_action_5m,same_direction_given_next_5m
whale_volume,rolling7_top1,83,2718913,1,0,15,0,0,15,0.0,
whale_volume,rolling7_top1,83,2718913,1,1,80,10,8,329,0.125,0.8
whale_volume,rolling7_top1,83,2718914,0,0,2108,133,32,2204,0.06309297912713473,0.24060150375939848
whale_volume,rolling7_top1,83,2718914,0,1,466,215,171,727,0.4613733905579399,0.7953488372093023
whale_volume,rolling7_top1,83,2718914,1,0,1,0,0,1,0.0,
whale_volume,rolling7_top1,83,2718914,1,1,17,2,2,55,0.11764705882352941,1.0
whale_volume,rolling7_top1,83,2718915,0,0,3102,150,54,3223,0.048355899419729204,0.36
whale_volume,rolling7_top1,83,2718915,0,1,528,243,202,839,0.4602272727272727,0.831275720164609
whale_volume,rolling7_top1,83,2718915,1,0,7,0,0,7,0.0,
whale_volume,rolling7_top1,83,2718915,1,1,24,3,3,28,0.125,1.0
whale_volume,rolling7_top1,84,2718919,0,0,12267,1519,160,12495,0.12382815684356403,0.10533245556287031
whale_volume,rolling7_top1,84,2718919,0,1,1547,724,483,3161,0.4680025856496445,0.6671270718232044
whale_volume,rolling7_top1,84,2718919,1,0,11,1,1,13,0.09090909090909091,1.0
whale_volume,rolling7_top1,84,2718919,1,1,86,13,9,740,0.1511627906976744,0.6923076923076923
whale_volume,rolling7_top1,84,2718920,0,0,3856,160,69,4121,0.04149377593360996,0.43125
whale_volume,rolling7_top1,84,2718920,0,1,744,351,272,1524,0.4717741935483871,0.7749287749287749
whale_volume,rolling7_top1,84,2718920,1,0,12,3,3,12,0.25,1.0
whale_volume,rolling7_top1,84,2718920,1,1,32,3,2,159,0.09375,0.6666666666666666
whale_volume,rolling7_top1,84,2718922,0,0,5206,228,99,5349,0.043795620437956206,0.4342105263157895
whale_volume,rolling7_top1,84,2718922,0,1,896,413,311,1243,0.4609375,0.7530266343825666
whale_volume,rolling7_top1,84,2718922,1,0,10,3,3,11,0.3,1.0
whale_volume,rolling7_top1,84,2718922,1,1,30,5,4,52,0.16666666666666666,0.8
whale_volume,rolling7_top1,85,2718925,0,0,8508,303,183,8763,0.03561354019746121,0.6039603960396039
whale_volume,rolling7_top1,85,2718925,0,1,1423,754,540,3235,0.5298664792691496,0.7161803713527851
whale_volume,rolling7_top1,85,2718925,1,0,15,1,1,15,0.06666666666666667,1.0
whale_volume,rolling7_top1,85,2718925,1,1,81,6,5,223,0.07407407407407407,0.8333333333333334
whale_volume,rolling7_top1,85,2718926,0,0,2255,60,32,2347,0.026607538802660754,0.5333333333333333
whale_volume,rolling7_top1,85,2718926,0,1,430,182,141,785,0.4232558139534884,0.7747252747252747
whale_volume,rolling7_top1,85,2718926,1,0,3,0,0,3,0.0,
whale_volume,rolling7_top1,85,2718926,1,1,10,0,0,35,0.0,
whale_volume,rolling7_top1,85,2718928,0,0,2610,97,52,2677,0.0371647509578544,0.5360824742268041
whale_volume,rolling7_top1,85,2718928,0,1,470,156,118,763,0.33191489361702126,0.7564102564102564
whale_volume,rolling7_top1,85,2718928,1,0,3,2,0,3,0.6666666666666666,0.0
whale_volume,rolling7_top1,85,2718928,1,1,18,3,3,21,0.16666666666666666,1.0
whale_volume,rolling7_top1,86,2707653,0,0,4304,232,92,4515,0.05390334572490706,0.39655172413793105
whale_volume,rolling7_top1,86,2707653,0,1,866,423,264,1661,0.4884526558891455,0.624113475177305
whale_volume,rolling7_top1,86,2707653,1,0,9,0,0,10,0.0,
whale_volume,rolling7_top1,86,2707653,1,1,30,4,3,46,0.13333333333333333,0.75
whale_volume,rolling7_top1,86,2707655,0,0,2921,140,64,3018,0.04792879150975693,0.45714285714285713
whale_volume,rolling7_top1,86,2707655,0,1,577,276,202,790,0.4783362218370884,0.7318840579710145
whale_volume,rolling7_top1,86,2707655,1,0,4,0,0,6,0.0,
whale_volume,rolling7_top1,86,2707655,1,1,12,1,1,24,0.08333333333333333,1.0
whale_volume,rolling7_top1,86,2707656,0,0,8625,464,207,9185,0.05379710144927536,0.44612068965517243
whale_volume,rolling7_top1,86,2707656,0,1,1278,593,418,3374,0.46400625978090765,0.7048903878583473
whale_volume,rolling7_top1,86,2707656,1,0,18,0,0,18,0.0,
whale_volume,rolling7_top1,86,2707656,1,1,60,9,6,358,0.15,0.6666666666666666
whale_volume,rolling7_top1,87,2707658,0,0,19161,5129,265,20248,0.26767913991962844,0.05166699161629947
whale_volume,rolling7_top1,87,2707658,0,1,2177,894,649,3142,0.41065686724850714,0.7259507829977628
whale_volume,rolling7_top1,87,2707658,1,0,64,6,6,75,0.09375,1.0
whale_volume,rolling7_top1,87,2707658,1,1,97,17,13,353,0.17525773195876287,0.7647058823529411
whale_volume,rolling7_top1,87,2707659,0,0,4240,170,92,4380,0.04009433962264151,0.5411764705882353
whale_volume,rolling7_top1,87,2707659,0,1,1071,519,396,1653,0.484593837535014,0.7630057803468208
whale_volume,rolling7_top1,87,2707659,1,0,3,0,0,4,0.0,
whale_volume,rolling7_top1,87,2707659,1,1,8,0,0,14,0.0,
whale_volume,rolling7_top1,87,2707660,0,0,7579,757,148,8013,0.09988125082464705,0.1955085865257596
whale_volume,rolling7_top1,87,2707660,0,1,2047,882,643,2918,0.4308744504152418,0.7290249433106576
whale_volume,rolling7_top1,87,2707660,1,0,5,0,0,6,0.0,
whale_volume,rolling7_top1,87,2707660,1,1,50,4,4,80,0.08,1.0
whale_volume,rolling7_top1,88,2718931,0,0,8096,247,110,8323,0.030508893280632412,0.44534412955465585
whale_volume,rolling7_top1,88,2718931,0,1,1219,538,367,1936,0.4413453650533224,0.6821561338289963
whale_volume,rolling7_top1,88,2718931,1,0,15,0,0,17,0.0,
whale_volume,rolling7_top1,88,2718931,1,1,51,11,5,139,0.21568627450980393,0.45454545454545453
whale_volume,rolling7_top1,88,2718932,0,0,2300,64,33,2394,0.02782608695652174,0.515625
whale_volume,rolling7_top1,88,2718932,0,1,433,154,115,650,0.3556581986143187,0.7467532467532467
whale_volume,rolling7_top1,88,2718932,1,0,2,0,0,3,0.0,
whale_volume,rolling7_top1,88,2718932,1,1,13,0,0,21,0.0,
whale_volume,rolling7_top1,88,2718933,0,0,3056,86,38,3160,0.0281413612565445,0.4418604651162791
whale_volume,rolling7_top1,88,2718933,0,1,593,211,167,900,0.35581787521079256,0.7914691943127962
whale_volume,rolling7_top1,88,2718933,1,0,5,0,0,5,0.0,
whale_volume,rolling7_top1,88,2718933,1,1,15,2,2,27,0.13333333333333333,1.0
whale_volume,rolling7_top1,89,2740917,0,0,4014,234,93,4623,0.05829596412556054,0.3974358974358974
whale_volume,rolling7_top1,89,2740917,0,1,735,286,169,1105,0.3891156462585034,0.5909090909090909
whale_volume,rolling7_top1,89,2740917,1,0,8,0,0,13,0.0,
whale_volume,rolling7_top1,89,2740917,1,1,34,5,4,97,0.14705882352941177,0.8
whale_volume,rolling7_top1,89,2740919,0,0,2591,79,44,2705,0.03049015824006175,0.5569620253164557
whale_volume,rolling7_top1,89,2740919,0,1,549,224,172,766,0.4080145719489982,0.7678571428571429
whale_volume,rolling7_top1,89,2740919,1,0,6,2,2,8,0.3333333333333333,1.0
whale_volume,rolling7_top1,89,2740919,1,1,18,1,1,29,0.05555555555555555,1.0
whale_volume,rolling7_top1,89,2740921,0,0,13720,666,387,14659,0.048542274052478136,0.581081081081081
whale_volume,rolling7_top1,89,2740921,0,1,2021,817,581,5760,0.40425531914893614,0.7111383108935129
whale_volume,rolling7_top1,89,2740921,1,0,30,2,1,39,0.06666666666666667,0.5
whale_volume,rolling7_top1,89,2740921,1,1,121,11,11,1269,0.09090909090909091,1.0
whale_volume,rolling7_top1,90,2754625,0,0,3707,297,62,3839,0.08011869436201781,0.20875420875420875
whale_volume,rolling7_top1,90,2754625,0,1,514,186,134,887,0.36186770428015563,0.7204301075268817
whale_volume,rolling7_top1,90,2754625,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,90,2754625,1,1,26,5,4,67,0.19230769230769232,0.8
whale_volume,rolling7_top1,90,2754627,0,0,2454,99,39,2548,0.040342298288508556,0.3939393939393939
whale_volume,rolling7_top1,90,2754627,0,1,482,244,216,711,0.5062240663900415,0.8852459016393442
whale_volume,rolling7_top1,90,2754627,1,1,8,0,0,13,0.0,
whale_volume,rolling7_top1,90,2754628,0,0,10220,1635,180,14093,0.15998043052837574,0.11009174311926606
whale_volume,rolling7_top1,90,2754628,0,1,1555,648,493,2417,0.41672025723472667,0.7608024691358025
whale_volume,rolling7_top1,90,2754628,1,0,17,0,0,17,0.0,
whale_volume,rolling7_top1,90,2754628,1,1,77,6,5,228,0.07792207792207792,0.8333333333333334
whale_volume,rolling7_top1,91,2754647,0,0,14697,1867,263,17132,0.1270327277675716,0.14086770219603642
whale_volume,rolling7_top1,91,2754647,0,1,2180,1148,814,5923,0.5266055045871559,0.7090592334494773
whale_volume,rolling7_top1,91,2754647,1,0,44,4,3,48,0.09090909090909091,0.75
whale_volume,rolling7_top1,91,2754647,1,1,89,16,12,195,0.1797752808988764,0.75
whale_volume,rolling7_top1,91,2754649,0,0,3580,92,46,3695,0.02569832402234637,0.5
whale_volume,rolling7_top1,91,2754649,0,1,772,343,267,991,0.44430051813471505,0.7784256559766763
whale_volume,rolling7_top1,91,2754649,1,0,5,0,0,8,0.0,
whale_volume,rolling7_top1,91,2754649,1,1,15,2,2,27,0.13333333333333333,1.0
whale_volume,rolling7_top1,91,2754651,0,0,7945,320,168,8798,0.040276903713027064,0.525
whale_volume,rolling7_top1,91,2754651,0,1,1284,597,424,3727,0.4649532710280374,0.7102177554438861
whale_volume,rolling7_top1,91,2754651,1,0,6,1,1,7,0.16666666666666666,1.0
whale_volume,rolling7_top1,91,2754651,1,1,27,2,2,68,0.07407407407407407,1.0
whale_volume,rolling7_top1,92,2766759,0,0,10694,477,243,11531,0.04460445109407144,0.5094339622641509
whale_volume,rolling7_top1,92,2766759,0,1,2092,1168,981,5889,0.5583173996175909,0.8398972602739726
whale_volume,rolling7_top1,92,2766759,1,0,29,3,2,35,0.10344827586206896,0.6666666666666666
whale_volume,rolling7_top1,92,2766759,1,1,106,23,20,2000,0.2169811320754717,0.8695652173913043
whale_volume,rolling7_top1,92,2766760,0,0,4131,212,135,4635,0.05131929314935851,0.6367924528301887
whale_volume,rolling7_top1,92,2766760,0,1,839,389,306,1375,0.4636471990464839,0.7866323907455013
whale_volume,rolling7_top1,92,2766760,1,0,2,0,0,2,0.0,
whale_volume,rolling7_top1,92,2766760,1,1,28,8,4,86,0.2857142857142857,0.5
whale_volume,rolling7_top1,92,2766762,0,0,9238,479,298,10436,0.05185105001082485,0.6221294363256785
whale_volume,rolling7_top1,92,2766762,0,1,1479,726,487,2398,0.4908722109533469,0.6707988980716253
whale_volume,rolling7_top1,92,2766762,1,0,10,2,2,11,0.2,1.0
whale_volume,rolling7_top1,92,2766762,1,1,62,9,4,209,0.14516129032258066,0.4444444444444444
whale_volume,rolling7_top1,93,2781973,0,0,9936,461,159,10586,0.04639694041867955,0.34490238611713664
whale_volume,rolling7_top1,93,2781973,0,1,1428,793,584,2574,0.5553221288515406,0.7364438839848676
whale_volume,rolling7_top1,93,2781973,1,0,31,2,1,38,0.06451612903225806,0.5
whale_volume,rolling7_top1,93,2781973,1,1,40,6,5,85,0.15,0.8333333333333334
whale_volume,rolling7_top1,93,2781975,0,0,3829,85,39,3945,0.022199007573779055,0.4588235294117647
whale_volume,rolling7_top1,93,2781975,0,1,709,369,315,1123,0.5204513399153737,0.8536585365853658
whale_volume,rolling7_top1,93,2781975,1,0,8,2,2,8,0.25,1.0
whale_volume,rolling7_top1,93,2781975,1,1,27,6,6,44,0.2222222222222222,1.0
whale_volume,rolling7_top1,93,2781976,0,0,10813,595,232,12996,0.05502635716267456,0.3899159663865546
whale_volume,rolling7_top1,93,2781976,0,1,1848,940,596,3319,0.5086580086580087,0.6340425531914894
whale_volume,rolling7_top1,93,2781976,1,0,28,1,1,29,0.03571428571428571,1.0
whale_volume,rolling7_top1,93,2781976,1,1,90,17,12,143,0.18888888888888888,0.7058823529411765
whale_volume,rolling7_top1,94,2766773,0,0,10338,704,252,13212,0.06809827819694332,0.35795454545454547
whale_volume,rolling7_top1,94,2766773,0,1,1627,782,556,3703,0.48063921327596804,0.710997442455243
whale_volume,rolling7_top1,94,2766773,1,0,28,3,2,29,0.10714285714285714,0.6666666666666666
whale_volume,rolling7_top1,94,2766773,1,1,103,13,7,1625,0.1262135922330097,0.5384615384615384
whale_volume,rolling7_top1,94,2766774,0,0,3467,179,100,3666,0.05162965099509662,0.5586592178770949
whale_volume,rolling7_top1,94,2766774,0,1,761,287,247,1380,0.3771353482260184,0.8606271777003485
whale_volume,rolling7_top1,94,2766774,1,0,7,1,1,7,0.14285714285714285,1.0
whale_volume,rolling7_top1,94,2766774,1,1,32,1,1,89,0.03125,1.0
whale_volume,rolling7_top1,94,2766776,0,0,6928,342,239,7950,0.049364896073903,0.6988304093567251
whale_volume,rolling7_top1,94,2766776,0,1,1242,512,358,2038,0.41223832528180354,0.69921875
whale_volume,rolling7_top1,94,2766776,1,0,7,0,0,8,0.0,
whale_volume,rolling7_top1,94,2766776,1,1,44,6,5,146,0.13636363636363635,0.8333333333333334
whale_volume,rolling7_top1,95,2793738,0,0,13335,1304,275,16082,0.09778777652793401,0.21088957055214724
whale_volume,rolling7_top1,95,2793738,0,1,1896,883,662,3374,0.4657172995780591,0.7497168742921857
whale_volume,rolling7_top1,95,2793738,1,0,51,1,1,54,0.0196078431372549,1.0
whale_volume,rolling7_top1,95,2793738,1,1,77,11,8,220,0.14285714285714285,0.7272727272727273
whale_volume,rolling7_top1,95,2793739,0,0,2617,139,69,2823,0.05311425296140619,0.49640287769784175
whale_volume,rolling7_top1,95,2793739,0,1,665,211,172,897,0.3172932330827068,0.8151658767772512
whale_volume,rolling7_top1,95,2793739,1,0,6,2,2,6,0.3333333333333333,1.0
whale_volume,rolling7_top1,95,2793739,1,1,37,0,0,54,0.0,
whale_volume,rolling7_top1,95,2793741,0,0,5605,667,132,5884,0.11900089206066013,0.19790104947526238
whale_volume,rolling7_top1,95,2793741,0,1,918,426,370,1465,0.46405228758169936,0.8685446009389671
whale_volume,rolling7_top1,95,2793741,1,0,4,0,0,4,0.0,
whale_volume,rolling7_top1,95,2793741,1,1,30,4,4,91,0.13333333333333333,1.0
whale_volume,rolling7_top1,96,2793753,0,0,5171,277,133,5398,0.053567975246567395,0.48014440433212996
whale_volume,rolling7_top1,96,2793753,0,1,847,391,261,1580,0.46162927981109797,0.6675191815856778
whale_volume,rolling7_top1,96,2793753,1,0,11,1,1,12,0.09090909090909091,1.0
whale_volume,rolling7_top1,96,2793753,1,1,30,4,2,71,0.13333333333333333,0.5
whale_volume,rolling7_top1,96,2793754,0,0,2766,160,117,2973,0.05784526391901663,0.73125
whale_volume,rolling7_top1,96,2793754,0,1,560,256,214,1056,0.45714285714285713,0.8359375
whale_volume,rolling7_top1,96,2793754,1,0,6,2,2,6,0.3333333333333333,1.0
whale_volume,rolling7_top1,96,2793754,1,1,14,4,4,68,0.2857142857142857,1.0
whale_volume,rolling7_top1,96,2793757,0,0,10334,582,310,14183,0.056318947164699054,0.5326460481099656
whale_volume,rolling7_top1,96,2793757,0,1,1507,701,511,2786,0.46516257465162575,0.7289586305278174
whale_volume,rolling7_top1,96,2793757,1,0,53,3,3,56,0.05660377358490566,1.0
whale_volume,rolling7_top1,96,2793757,1,1,89,10,8,172,0.11235955056179775,0.8
whale_volume,rolling7_top1,97,2804853,0,0,19919,1044,352,20754,0.05241226969225363,0.3371647509578544
whale_volume,rolling7_top1,97,2804853,0,1,3097,1610,1169,6009,0.5198579270261543,0.7260869565217392
whale_volume,rolling7_top1,97,2804853,1,0,64,3,1,71,0.046875,0.3333333333333333
whale_volume,rolling7_top1,97,2804853,1,1,120,18,15,1058,0.15,0.8333333333333334
whale_volume,rolling7_top1,97,2804855,0,0,3691,180,83,3857,0.04876727174207532,0.46111111111111114
whale_volume,rolling7_top1,97,2804855,0,1,911,401,281,1251,0.44017563117453345,0.7007481296758105
whale_volume,rolling7_top1,97,2804855,1,0,16,1,0,17,0.0625,0.0
whale_volume,rolling7_top1,97,2804855,1,1,23,1,1,28,0.043478260869565216,1.0
whale_volume,rolling7_top1,97,2804857,0,0,8366,760,159,8722,0.09084389194358117,0.20921052631578949
whale_volume,rolling7_top1,97,2804857,0,1,1445,701,554,2064,0.485121107266436,0.7902995720399429
whale_volume,rolling7_top1,97,2804857,1,0,23,3,3,27,0.13043478260869565,1.0
whale_volume,rolling7_top1,97,2804857,1,1,50,10,10,75,0.2,1.0
whale_volume,rolling7_top1,98,2829164,0,0,17990,1900,382,19600,0.1056142301278488,0.20105263157894737
whale_volume,rolling7_top1,98,2829164,0,1,3005,1594,1221,7503,0.5304492512479201,0.7659974905897114
whale_volume,rolling7_top1,98,2829164,1,0,37,0,0,40,0.0,
whale_volume,rolling7_top1,98,2829164,1,1,132,26,24,266,0.19696969696969696,0.9230769230769231
whale_volume,rolling7_top1,98,2829166,0,0,3046,218,54,3126,0.07156927117531188,0.24770642201834864
whale_volume,rolling7_top1,98,2829166,0,1,808,365,299,1420,0.45173267326732675,0.8191780821917808
whale_volume,rolling7_top1,98,2829166,1,0,8,0,0,10,0.0,
whale_volume,rolling7_top1,98,2829166,1,1,31,2,2,40,0.06451612903225806,1.0
whale_volume,rolling7_top1,98,2829167,0,0,6340,489,190,7949,0.07712933753943217,0.3885480572597137
whale_volume,rolling7_top1,98,2829167,0,1,1252,548,451,1838,0.43769968051118213,0.822992700729927
whale_volume,rolling7_top1,98,2829167,1,0,18,2,2,21,0.1111111111111111,1.0
whale_volume,rolling7_top1,98,2829167,1,1,50,5,5,60,0.1,1.0
whale_volume,rolling7_top1,99,2815441,0,0,20216,1495,448,21500,0.07395132568262762,0.29966555183946486
whale_volume,rolling7_top1,99,2815441,0,1,3494,1697,1312,5328,0.48568975386376645,0.7731290512669416
whale_volume,rolling7_top1,99,2815441,1,0,43,3,3,74,0.06976744186046512,1.0
whale_volume,rolling7_top1,99,2815441,1,1,102,22,20,318,0.21568627450980393,0.9090909090909091
whale_volume,rolling7_top1,99,2815442,0,0,4372,340,79,4613,0.0777676120768527,0.2323529411764706
whale_volume,rolling7_top1,99,2815442,0,1,1042,389,326,1356,0.373320537428023,0.8380462724935732
whale_volume,rolling7_top1,99,2815442,1,0,8,1,1,8,0.125,1.0
whale_volume,rolling7_top1,99,2815442,1,1,34,3,3,71,0.08823529411764706,1.0
whale_volume,rolling7_top1,99,2815444,0,0,13108,1690,273,14240,0.12892889838266708,0.16153846153846155
whale_volume,rolling7_top1,99,2815444,0,1,2278,1001,742,3767,0.43942054433713784,0.7412587412587412
whale_volume,rolling7_top1,99,2815444,1,0,41,7,6,52,0.17073170731707318,0.8571428571428571
whale_volume,rolling7_top1,99,2815444,1,1,97,15,10,230,0.15463917525773196,0.6666666666666666
whale_volume,rolling7_top1,100,2844058,0,0,19118,2215,414,20175,0.11585939951877812,0.18690744920993227
whale_volume,rolling7_top1,100,2844058,0,1,2841,1294,1045,5526,0.45547342485040476,0.8075734157650696
whale_volume,rolling7_top1,100,2844058,1,0,74,2,1,77,0.02702702702702703,0.5
whale_volume,rolling7_top1,100,2844058,1,1,150,23,15,434,0.15333333333333332,0.6521739130434783
whale_volume,rolling7_top1,100,2844059,0,0,2835,321,86,3118,0.11322751322751323,0.26791277258566976
whale_volume,rolling7_top1,100,2844059,0,1,523,181,131,809,0.34608030592734224,0.7237569060773481
whale_volume,rolling7_top1,100,2844059,1,0,10,0,0,12,0.0,
whale_volume,rolling7_top1,100,2844059,1,1,23,5,5,28,0.21739130434782608,1.0
whale_volume,rolling7_top1,100,2844060,0,0,4238,524,178,4634,0.12364322793770646,0.33969465648854963
whale_volume,rolling7_top1,100,2844060,0,1,897,326,241,1406,0.3634336677814939,0.7392638036809815
whale_volume,rolling7_top1,100,2844060,1,0,5,0,0,5,0.0,
whale_volume,rolling7_top1,100,2844060,1,1,34,1,1,58,0.029411764705882353,1.0
whale_volume,rolling7_top1,101,2879968,0,0,17961,1190,417,19379,0.06625466288068593,0.35042016806722687
whale_volume,rolling7_top1,101,2879968,0,1,3551,1871,1499,6204,0.5268938327231766,0.8011758417958311
whale_volume,rolling7_top1,101,2879968,1,0,60,6,3,70,0.1,0.5
whale_volume,rolling7_top1,101,2879968,1,1,152,35,30,349,0.23026315789473684,0.8571428571428571
whale_volume,rolling7_top1,101,2879969,0,0,4147,259,71,4430,0.06245478659271763,0.27413127413127414
whale_volume,rolling7_top1,101,2879969,0,1,1167,475,375,1558,0.4070265638389032,0.7894736842105263
whale_volume,rolling7_top1,101,2879969,1,0,16,1,1,20,0.0625,1.0
whale_volume,rolling7_top1,101,2879969,1,1,33,5,5,40,0.15151515151515152,1.0
whale_volume,rolling7_top1,101,2879970,0,0,5229,486,169,5628,0.09294320137693632,0.3477366255144033
whale_volume,rolling7_top1,101,2879970,0,1,1249,391,281,1557,0.3130504403522818,0.7186700767263428
whale_volume,rolling7_top1,101,2879970,1,0,13,0,0,19,0.0,
whale_volume,rolling7_top1,101,2879970,1,1,32,8,8,43,0.25,1.0
whale_volume,rolling7_top1,102,2891165,0,0,10132,634,195,10661,0.0625740228977497,0.30757097791798105
whale_volume,rolling7_top1,102,2891165,0,1,2032,912,692,3157,0.44881889763779526,0.7587719298245614
whale_volume,rolling7_top1,102,2891165,1,0,33,7,6,46,0.21212121212121213,0.8571428571428571
whale_volume,rolling7_top1,102,2891165,1,1,56,5,5,82,0.08928571428571429,1.0
whale_volume,rolling7_top1,102,2891166,0,0,3796,206,88,4137,0.05426765015806112,0.42718446601941745
whale_volume,rolling7_top1,102,2891166,0,1,889,294,245,1631,0.33070866141732286,0.8333333333333334
whale_volume,rolling7_top1,102,2891166,1,0,18,8,8,26,0.4444444444444444,1.0
whale_volume,rolling7_top1,102,2891166,1,1,28,2,2,49,0.07142857142857142,1.0
whale_volume,rolling7_top1,102,2891167,0,0,9433,591,229,10119,0.06265239054383547,0.38747884940778343
whale_volume,rolling7_top1,102,2891167,0,1,2215,998,788,3134,0.4505643340857788,0.7895791583166333
whale_volume,rolling7_top1,102,2891167,1,0,20,2,1,20,0.1,0.5
whale_volume,rolling7_top1,102,2891167,1,1,39,4,3,75,0.10256410256410256,0.75
whale_volume,rolling7_top1,103,2941971,0,0,7447,480,232,7877,0.06445548543037465,0.48333333333333334
